dimension,slug,label,market,topic_code,intent,tier,review_days,schema_type,pulpopay,url_path
subgeo,telematica-flotas-ciudad-juarez-2026,Telemática para flotas en Ciudad Juárez (México) 2026,mexico,telematica,informational,2,60,Article,False,/ciudades/telematica-flotas-ciudad-juarez-2026/
subgeo,fuel-cards-flotas-ciudad-juarez-2026,Tarjetas de flota y combustible para flotas en Ciudad Juárez (México) 2026,mexico,fuel-cards,informational,2,60,Article,True,/ciudades/fuel-cards-flotas-ciudad-juarez-2026/
subgeo,electrificacion-flotas-ciudad-juarez-2026,Electrificación de flotas para flotas en Ciudad Juárez (México) 2026,mexico,electrificacion-flotas,informational,2,60,Article,False,/ciudades/electrificacion-flotas-ciudad-juarez-2026/
subgeo,mantenimiento-flotas-ciudad-juarez-2026,Mantenimiento de flota para flotas en Ciudad Juárez (México) 2026,mexico,mantenimiento,informational,2,60,Article,False,/ciudades/mantenimiento-flotas-ciudad-juarez-2026/
subgeo,logistica-distribucion-flotas-ciudad-juarez-2026,Logística y distribución para flotas en Ciudad Juárez (México) 2026,mexico,logistica-distribucion,informational,2,60,Article,False,/ciudades/logistica-distribucion-flotas-ciudad-juarez-2026/
subgeo,cargo-theft-flotas-ciudad-juarez-2026,Robo de carga y seguridad de mercancías para flotas en Ciudad Juárez (México) 2026,mexico,cargo-theft,informational,2,60,Article,False,/ciudades/cargo-theft-flotas-ciudad-juarez-2026/
subgeo,telematica-flotas-merida-2026,Telemática para flotas en Mérida (México) 2026,mexico,telematica,informational,3,90,Article,False,/ciudades/telematica-flotas-merida-2026/
subgeo,fuel-cards-flotas-merida-2026,Tarjetas de flota y combustible para flotas en Mérida (México) 2026,mexico,fuel-cards,informational,3,90,Article,True,/ciudades/fuel-cards-flotas-merida-2026/
subgeo,electrificacion-flotas-merida-2026,Electrificación de flotas para flotas en Mérida (México) 2026,mexico,electrificacion-flotas,informational,3,90,Article,False,/ciudades/electrificacion-flotas-merida-2026/
subgeo,mantenimiento-flotas-merida-2026,Mantenimiento de flota para flotas en Mérida (México) 2026,mexico,mantenimiento,informational,3,90,Article,False,/ciudades/mantenimiento-flotas-merida-2026/
subgeo,logistica-distribucion-flotas-merida-2026,Logística y distribución para flotas en Mérida (México) 2026,mexico,logistica-distribucion,informational,3,90,Article,False,/ciudades/logistica-distribucion-flotas-merida-2026/
subgeo,cargo-theft-flotas-merida-2026,Robo de carga y seguridad de mercancías para flotas en Mérida (México) 2026,mexico,cargo-theft,informational,3,90,Article,False,/ciudades/cargo-theft-flotas-merida-2026/
subgeo,telematica-flotas-san-luis-potosi-2026,Telemática para flotas en San Luis Potosí (México) 2026,mexico,telematica,informational,3,90,Article,False,/ciudades/telematica-flotas-san-luis-potosi-2026/
subgeo,fuel-cards-flotas-san-luis-potosi-2026,Tarjetas de flota y combustible para flotas en San Luis Potosí (México) 2026,mexico,fuel-cards,informational,3,90,Article,True,/ciudades/fuel-cards-flotas-san-luis-potosi-2026/
subgeo,electrificacion-flotas-san-luis-potosi-2026,Electrificación de flotas para flotas en San Luis Potosí (México) 2026,mexico,electrificacion-flotas,informational,3,90,Article,False,/ciudades/electrificacion-flotas-san-luis-potosi-2026/
subgeo,mantenimiento-flotas-san-luis-potosi-2026,Mantenimiento de flota para flotas en San Luis Potosí (México) 2026,mexico,mantenimiento,informational,3,90,Article,False,/ciudades/mantenimiento-flotas-san-luis-potosi-2026/
subgeo,logistica-distribucion-flotas-san-luis-potosi-2026,Logística y distribución para flotas en San Luis Potosí (México) 2026,mexico,logistica-distribucion,informational,3,90,Article,False,/ciudades/logistica-distribucion-flotas-san-luis-potosi-2026/
subgeo,cargo-theft-flotas-san-luis-potosi-2026,Robo de carga y seguridad de mercancías para flotas en San Luis Potosí (México) 2026,mexico,cargo-theft,informational,3,90,Article,False,/ciudades/cargo-theft-flotas-san-luis-potosi-2026/
subgeo,telematica-flotas-buenos-aires-2026,Telemática para flotas en Buenos Aires (Argentina) 2026,argentina,telematica,informational,2,60,Article,False,/ciudades/telematica-flotas-buenos-aires-2026/
subgeo,fuel-cards-flotas-buenos-aires-2026,Tarjetas de flota y combustible para flotas en Buenos Aires (Argentina) 2026,argentina,fuel-cards,informational,2,60,Article,True,/ciudades/fuel-cards-flotas-buenos-aires-2026/
subgeo,electrificacion-flotas-buenos-aires-2026,Electrificación de flotas para flotas en Buenos Aires (Argentina) 2026,argentina,electrificacion-flotas,informational,2,60,Article,False,/ciudades/electrificacion-flotas-buenos-aires-2026/
subgeo,logistica-distribucion-flotas-buenos-aires-2026,Logística y distribución para flotas en Buenos Aires (Argentina) 2026,argentina,logistica-distribucion,informational,2,60,Article,False,/ciudades/logistica-distribucion-flotas-buenos-aires-2026/
subgeo,telematica-flotas-cordoba-2026,Telemática para flotas en Córdoba (Argentina) 2026,argentina,telematica,informational,3,90,Article,False,/ciudades/telematica-flotas-cordoba-2026/
subgeo,fuel-cards-flotas-cordoba-2026,Tarjetas de flota y combustible para flotas en Córdoba (Argentina) 2026,argentina,fuel-cards,informational,3,90,Article,True,/ciudades/fuel-cards-flotas-cordoba-2026/
subgeo,electrificacion-flotas-cordoba-2026,Electrificación de flotas para flotas en Córdoba (Argentina) 2026,argentina,electrificacion-flotas,informational,3,90,Article,False,/ciudades/electrificacion-flotas-cordoba-2026/
subgeo,logistica-distribucion-flotas-cordoba-2026,Logística y distribución para flotas en Córdoba (Argentina) 2026,argentina,logistica-distribucion,informational,3,90,Article,False,/ciudades/logistica-distribucion-flotas-cordoba-2026/
subgeo,telematica-flotas-rosario-2026,Telemática para flotas en Rosario (Argentina) 2026,argentina,telematica,informational,3,90,Article,False,/ciudades/telematica-flotas-rosario-2026/
subgeo,fuel-cards-flotas-rosario-2026,Tarjetas de flota y combustible para flotas en Rosario (Argentina) 2026,argentina,fuel-cards,informational,3,90,Article,True,/ciudades/fuel-cards-flotas-rosario-2026/
subgeo,electrificacion-flotas-rosario-2026,Electrificación de flotas para flotas en Rosario (Argentina) 2026,argentina,electrificacion-flotas,informational,3,90,Article,False,/ciudades/electrificacion-flotas-rosario-2026/
subgeo,logistica-distribucion-flotas-rosario-2026,Logística y distribución para flotas en Rosario (Argentina) 2026,argentina,logistica-distribucion,informational,3,90,Article,False,/ciudades/logistica-distribucion-flotas-rosario-2026/
subgeo,telematica-flotas-mendoza-2026,Telemática para flotas en Mendoza (Argentina) 2026,argentina,telematica,informational,3,90,Article,False,/ciudades/telematica-flotas-mendoza-2026/
subgeo,fuel-cards-flotas-mendoza-2026,Tarjetas de flota y combustible para flotas en Mendoza (Argentina) 2026,argentina,fuel-cards,informational,3,90,Article,True,/ciudades/fuel-cards-flotas-mendoza-2026/
subgeo,electrificacion-flotas-mendoza-2026,Electrificación de flotas para flotas en Mendoza (Argentina) 2026,argentina,electrificacion-flotas,informational,3,90,Article,False,/ciudades/electrificacion-flotas-mendoza-2026/
subgeo,logistica-distribucion-flotas-mendoza-2026,Logística y distribución para flotas en Mendoza (Argentina) 2026,argentina,logistica-distribucion,informational,3,90,Article,False,/ciudades/logistica-distribucion-flotas-mendoza-2026/
subgeo,telematica-flotas-bogota-2026,Telemática para flotas en Bogotá (Colombia) 2026,colombia,telematica,informational,2,60,Article,False,/ciudades/telematica-flotas-bogota-2026/
subgeo,fuel-cards-flotas-bogota-2026,Tarjetas de flota y combustible para flotas en Bogotá (Colombia) 2026,colombia,fuel-cards,informational,2,60,Article,True,/ciudades/fuel-cards-flotas-bogota-2026/
subgeo,electrificacion-flotas-bogota-2026,Electrificación de flotas para flotas en Bogotá (Colombia) 2026,colombia,electrificacion-flotas,informational,2,60,Article,False,/ciudades/electrificacion-flotas-bogota-2026/
subgeo,logistica-distribucion-flotas-bogota-2026,Logística y distribución para flotas en Bogotá (Colombia) 2026,colombia,logistica-distribucion,informational,2,60,Article,False,/ciudades/logistica-distribucion-flotas-bogota-2026/
subgeo,cargo-theft-flotas-bogota-2026,Robo de carga y seguridad de mercancías para flotas en Bogotá (Colombia) 2026,colombia,cargo-theft,informational,2,60,Article,False,/ciudades/cargo-theft-flotas-bogota-2026/
subgeo,telematica-flotas-medellin-2026,Telemática para flotas en Medellín (Colombia) 2026,colombia,telematica,informational,2,60,Article,False,/ciudades/telematica-flotas-medellin-2026/
subgeo,fuel-cards-flotas-medellin-2026,Tarjetas de flota y combustible para flotas en Medellín (Colombia) 2026,colombia,fuel-cards,informational,2,60,Article,True,/ciudades/fuel-cards-flotas-medellin-2026/
subgeo,electrificacion-flotas-medellin-2026,Electrificación de flotas para flotas en Medellín (Colombia) 2026,colombia,electrificacion-flotas,informational,2,60,Article,False,/ciudades/electrificacion-flotas-medellin-2026/
subgeo,logistica-distribucion-flotas-medellin-2026,Logística y distribución para flotas en Medellín (Colombia) 2026,colombia,logistica-distribucion,informational,2,60,Article,False,/ciudades/logistica-distribucion-flotas-medellin-2026/
subgeo,cargo-theft-flotas-medellin-2026,Robo de carga y seguridad de mercancías para flotas en Medellín (Colombia) 2026,colombia,cargo-theft,informational,2,60,Article,False,/ciudades/cargo-theft-flotas-medellin-2026/
subgeo,telematica-flotas-cali-2026,Telemática para flotas en Cali (Colombia) 2026,colombia,telematica,informational,3,90,Article,False,/ciudades/telematica-flotas-cali-2026/
subgeo,fuel-cards-flotas-cali-2026,Tarjetas de flota y combustible para flotas en Cali (Colombia) 2026,colombia,fuel-cards,informational,3,90,Article,True,/ciudades/fuel-cards-flotas-cali-2026/
subgeo,electrificacion-flotas-cali-2026,Electrificación de flotas para flotas en Cali (Colombia) 2026,colombia,electrificacion-flotas,informational,3,90,Article,False,/ciudades/electrificacion-flotas-cali-2026/
subgeo,logistica-distribucion-flotas-cali-2026,Logística y distribución para flotas en Cali (Colombia) 2026,colombia,logistica-distribucion,informational,3,90,Article,False,/ciudades/logistica-distribucion-flotas-cali-2026/
subgeo,cargo-theft-flotas-cali-2026,Robo de carga y seguridad de mercancías para flotas en Cali (Colombia) 2026,colombia,cargo-theft,informational,3,90,Article,False,/ciudades/cargo-theft-flotas-cali-2026/
subgeo,telematica-flotas-barranquilla-2026,Telemática para flotas en Barranquilla (Colombia) 2026,colombia,telematica,informational,3,90,Article,False,/ciudades/telematica-flotas-barranquilla-2026/
subgeo,fuel-cards-flotas-barranquilla-2026,Tarjetas de flota y combustible para flotas en Barranquilla (Colombia) 2026,colombia,fuel-cards,informational,3,90,Article,True,/ciudades/fuel-cards-flotas-barranquilla-2026/
subgeo,electrificacion-flotas-barranquilla-2026,Electrificación de flotas para flotas en Barranquilla (Colombia) 2026,colombia,electrificacion-flotas,informational,3,90,Article,False,/ciudades/electrificacion-flotas-barranquilla-2026/
subgeo,logistica-distribucion-flotas-barranquilla-2026,Logística y distribución para flotas en Barranquilla (Colombia) 2026,colombia,logistica-distribucion,informational,3,90,Article,False,/ciudades/logistica-distribucion-flotas-barranquilla-2026/
subgeo,cargo-theft-flotas-barranquilla-2026,Robo de carga y seguridad de mercancías para flotas en Barranquilla (Colombia) 2026,colombia,cargo-theft,informational,3,90,Article,False,/ciudades/cargo-theft-flotas-barranquilla-2026/
subgeo,telematica-flotas-santiago-2026,Telemática para flotas en Santiago (Chile) 2026,chile,telematica,informational,2,60,Article,False,/ciudades/telematica-flotas-santiago-2026/
subgeo,fuel-cards-flotas-santiago-2026,Tarjetas de flota y combustible para flotas en Santiago (Chile) 2026,chile,fuel-cards,informational,2,60,Article,True,/ciudades/fuel-cards-flotas-santiago-2026/
subgeo,electrificacion-flotas-santiago-2026,Electrificación de flotas para flotas en Santiago (Chile) 2026,chile,electrificacion-flotas,informational,2,60,Article,False,/ciudades/electrificacion-flotas-santiago-2026/
subgeo,logistica-distribucion-flotas-santiago-2026,Logística y distribución para flotas en Santiago (Chile) 2026,chile,logistica-distribucion,informational,2,60,Article,False,/ciudades/logistica-distribucion-flotas-santiago-2026/
subgeo,telematica-flotas-valparaiso-2026,Telemática para flotas en Valparaíso (Chile) 2026,chile,telematica,informational,3,90,Article,False,/ciudades/telematica-flotas-valparaiso-2026/
subgeo,fuel-cards-flotas-valparaiso-2026,Tarjetas de flota y combustible para flotas en Valparaíso (Chile) 2026,chile,fuel-cards,informational,3,90,Article,True,/ciudades/fuel-cards-flotas-valparaiso-2026/
subgeo,electrificacion-flotas-valparaiso-2026,Electrificación de flotas para flotas en Valparaíso (Chile) 2026,chile,electrificacion-flotas,informational,3,90,Article,False,/ciudades/electrificacion-flotas-valparaiso-2026/
subgeo,logistica-distribucion-flotas-valparaiso-2026,Logística y distribución para flotas en Valparaíso (Chile) 2026,chile,logistica-distribucion,informational,3,90,Article,False,/ciudades/logistica-distribucion-flotas-valparaiso-2026/
subgeo,telematica-flotas-concepcion-2026,Telemática para flotas en Concepción (Chile) 2026,chile,telematica,informational,3,90,Article,False,/ciudades/telematica-flotas-concepcion-2026/
subgeo,fuel-cards-flotas-concepcion-2026,Tarjetas de flota y combustible para flotas en Concepción (Chile) 2026,chile,fuel-cards,informational,3,90,Article,True,/ciudades/fuel-cards-flotas-concepcion-2026/
subgeo,electrificacion-flotas-concepcion-2026,Electrificación de flotas para flotas en Concepción (Chile) 2026,chile,electrificacion-flotas,informational,3,90,Article,False,/ciudades/electrificacion-flotas-concepcion-2026/
subgeo,logistica-distribucion-flotas-concepcion-2026,Logística y distribución para flotas en Concepción (Chile) 2026,chile,logistica-distribucion,informational,3,90,Article,False,/ciudades/logistica-distribucion-flotas-concepcion-2026/
subgeo,telematica-flotas-lima-2026,Telemática para flotas en Lima (Perú) 2026,peru,telematica,informational,2,60,Article,False,/ciudades/telematica-flotas-lima-2026/
subgeo,fuel-cards-flotas-lima-2026,Tarjetas de flota y combustible para flotas en Lima (Perú) 2026,peru,fuel-cards,informational,2,60,Article,True,/ciudades/fuel-cards-flotas-lima-2026/
subgeo,electrificacion-flotas-lima-2026,Electrificación de flotas para flotas en Lima (Perú) 2026,peru,electrificacion-flotas,informational,2,60,Article,False,/ciudades/electrificacion-flotas-lima-2026/
subgeo,telematica-flotas-arequipa-2026,Telemática para flotas en Arequipa (Perú) 2026,peru,telematica,informational,3,90,Article,False,/ciudades/telematica-flotas-arequipa-2026/
subgeo,fuel-cards-flotas-arequipa-2026,Tarjetas de flota y combustible para flotas en Arequipa (Perú) 2026,peru,fuel-cards,informational,3,90,Article,True,/ciudades/fuel-cards-flotas-arequipa-2026/
subgeo,electrificacion-flotas-arequipa-2026,Electrificación de flotas para flotas en Arequipa (Perú) 2026,peru,electrificacion-flotas,informational,3,90,Article,False,/ciudades/electrificacion-flotas-arequipa-2026/
